ID;Award;Artist;Title;Certification date;Label;Format;Release date;Category;Type;Certified Units;Genre
74880;Platinum;SARAH MC LACHLAN;AFTERGLOW;December 8, 2003;ARISTA;ALBUMMORE DETAILS ;November 4, 2003;SOLO;Standard;2 Million ; None
87286;Platinum;VARIOUS;NOW THAT'S WHAT I CALL MUSIC!, VOL. 14;December 8, 2003;COLUMBIA;ALBUMMORE DETAILS ;November 4, 2003; None;Standard;3 Million ; None
86553;Platinum;BRAD PAISLEY;MUD ON THE TIRES;December 8, 2003;ARISTA NASHVILLE;ALBUMMORE DETAILS ;July 22, 2003;SOLO;Standard;2 Million ; None
94085;Platinum;T.I.;TRAP MUZIK;December 8, 2003;ATLANTIC;ALBUMMORE DETAILS ;August 19, 2003;SOLO;Standard;1 Million ; None
77603;Gold;CHRIS CAGLE;CHRIS CAGLE;December 8, 2003;CAPITOL NASHVILLE;ALBUMMORE DETAILS ;April 1, 2003;SOLO;Standard;0.5 Million ; None
91539;Platinum;KELLY CLARKSON;THANKFUL;December 8, 2003;RCA RECORDS;ALBUMMORE DETAILS ;April 15, 2003;SOLO;Standard;2 Million ; None
81312;Platinum;BOSTON;GREATEST HITS;December 4, 2003;EPIC;ALBUMMORE DETAILS ;May 1, 1997;GROUP;Standard;2 Million ; None
90684;Gold;STACIE ORRICO;STACIE ORRICO;December 4, 2003;VIRGIN / FOREFRONT;ALBUMMORE DETAILS ;March 25, 2003;SOLO;Standard;0.5 Million ; None
93352;Platinum;OUTKAST;THE WAY YOU MOVE / HEY YA!;December 2, 2003;ARISTA;VIDEO SINGLEMORE DETAILS ;September 23, 2003;GROUP;Standard;0.05 Million ; None
84270;Platinum;KISS;KISS SYMPHONY - THE DVD;December 2, 2003;SANCTUARY RECORDS GROUP;VIDEO LONGFORMMORE DETAILS ;September 9, 2003;GROUP;Standard;0.2 Million ; None
72170;Platinum;LUIS FONSI;ABRAZAR LA VIDA;December 1, 2003;UNIVERSAL MUSIC LATINO;ALBUMMORE DETAILS ;October 28, 2003;SOLO;Latin;0.06 Million ; None
83392;Platinum;JESSICA SIMPSON;IN THIS SKIN;December 1, 2003;COLUMBIA;ALBUMMORE DETAILS ;August 19, 2003;SOLO;Standard;3 Million ; None
108364;Platinum;KENNY CHESNEY;ALL I WANT FOR CHRISTMAS IS A REAL GOOD TAN;December 1, 2003;BNA RECORDS LABEL;ALBUMMORE DETAILS ;October 7, 2003;SOLO;Standard;1 Million ;COUNTRY
81967;Platinum;HARRY CONNICK, JR.;HARRY FOR THE HOLIDAYS;December 1, 2003;COLUMBIA;ALBUMMORE DETAILS ;October 28, 2003;SOLO;Standard;1 Million ; None
86011;Platinum;RADIOHEAD;MEETING PEOPLE IS EASY;November 24, 2003;CAPITOL;VIDEO LONGFORMMORE DETAILS ;May 18, 1999;GROUP;Standard;0.1 Million ; None
74244;Platinum;ELVIS PRESLEY;2ND TO NONE;November 24, 2003;BMG HERITAGE;ALBUMMORE DETAILS ;October 7, 2003;SOLO;Standard;1 Million ; None
93990;Gold;VARIOUS;TOTALLY HITS 2003;November 24, 2003;BMG STRATEGIC MARKETING;ALBUMMORE DETAILS ;October 7, 2003; None;Standard;0.5 Million ; None
74347;Gold;RADIOHEAD;7 TELEVISION COMMERCIALS;November 24, 2003;CAPITOL;VIDEO LONGFORMMORE DETAILS ;June 30, 1998;GROUP;Standard;0.05 Million ; None
82843;Gold;VARIOUS;I COULD SING OF YOUR LOVE FOREVER, VOL. 2;November 24, 2003;SPARROW;ALBUMMORE DETAILS ;July 19, 2001; None;Standard;0.5 Million ; None
94093;Platinum;TRAPT;TRAPT;November 24, 2003;WARNER BROS.;ALBUMMORE DETAILS ;November 5, 2002;GROUP;Standard;1 Million ; None
92889;Platinum;R. KELLY;THE R. IN R&B - THE VIDEO COLLECTION;November 21, 2003;JIVE;VIDEO LONGFORMMORE DETAILS ;October 21, 2003;SOLO;Standard;0.1 Million ; None
75602;Platinum;ROD STEWART;AS TIME GOES BY. . . GREAT AMERICAN SONGBOOK, VOL. 2;November 21, 2003;J RECORDS;ALBUMMORE DETAILS ;October 21, 2003;SOLO;Standard;2 Million ; None
75287;Platinum;JOHNNY CASH;AMERICAN IV: THE MAN COMES AROUND;November 21, 2003;AMERICAN  /  LOST HIGHWAY;ALBUMMORE DETAILS ;November 5, 2002;SOLO;Standard;1 Million ; None
76851;Diamond;BOSTON;BOSTON;November 20, 2003;EPIC;ALBUMMORE DETAILS ;August 25, 1976;GROUP;Standard;17 Million ; None
91772;Platinum;SIMON & GARFUNKEL;THE BEST OF SIMON AND GARFUNKEL;November 20, 2003;COLUMBIA;ALBUMMORE DETAILS ;November 16, 1999;DUO;Standard;1 Million ; None
75650;Platinum;AUDIOSLAVE;AUDIOSLAVE;November 20, 2003;EPIC;ALBUMMORE DETAILS ;November 19, 2002;GROUP;Standard;3 Million ; None
89966;Diamond;SIMON & GARFUNKEL;SIMON & GARFUNKEL'S GREATEST HITS;November 20, 2003;COLUMBIA;ALBUMMORE DETAILS ;June 20, 1972;DUO;Standard;14 Million ; None
83568;Platinum;ROD STEWART;IT HAD TO BE YOU: GREAT AMERICAN SONGBOOK;November 18, 2003;J RECORDS;ALBUMMORE DETAILS ;October 22, 2002;SOLO;Standard;3 Million ; None
95127;Gold;NATURAL;WHAT IF;November 18, 2003;TRANS CONTINENTAL RECORDS;SINGLEMORE DETAILS ;October 14, 2003;GROUP;Standard;0.5 Million ; None
81912;Gold;JAGGED EDGE;HARD;November 18, 2003;COLUMBIA;ALBUMMORE DETAILS ;October 14, 2003;GROUP;Standard;0.5 Million ; None
92743;Gold;BARBRA STREISAND;THE MOVIE ALBUM;November 18, 2003;COLUMBIA;ALBUMMORE DETAILS ;October 14, 2003;SOLO;Standard;0.5 Million ; None
93926;Gold;BAD BOY'S DA BAND;TOO HOT FOR T.V.;November 17, 2003;BAD BOY / UNIVERSAL;ALBUMMORE DETAILS ;September 30, 2003;GROUP;Standard;0.5 Million ; None
86443;Platinum;MICHAEL MC DONALD;MOTOWN;November 17, 2003;MOTOWN;ALBUMMORE DETAILS ;June 24, 2003;SOLO;Standard;1 Million ; None
92891;Platinum;R. KELLY;THE R. IN R&B COLLECTION, VOLUME I;November 17, 2003;JIVE;ALBUMMORE DETAILS ;September 23, 2003;SOLO;Standard;1 Million ; None
86569;Gold;MURPHY LEE;MURPHY'S LAW;November 17, 2003;UNIVERSAL RECORDS;ALBUMMORE DETAILS ;September 23, 2003;SOLO;Standard;0.5 Million ; None
85980;Platinum;CLAY AIKEN;MEASURE OF A MAN;November 17, 2003;RCA RECORDS;ALBUMMORE DETAILS ;October 14, 2003;SOLO;Standard;2 Million ; None
74873;Gold;NORMAN BROWN;AFTER THE STORM;November 17, 2003;MOTOWN;ALBUMMORE DETAILS ;May 17, 1994;SOLO;Standard;0.5 Million ; None
95768;Platinum;VARIOUS;WOW WORSHIP YELLOW;November 13, 2003;BENSON;ALBUMMORE DETAILS ;March 18, 2003; None;Standard;1 Million ; None
84819;Gold;VARIOUS;LISTEN TO YOUR LID;November 13, 2003;LIDROCK;SHORTFORMALBUMMORE DETAILS ;August 4, 2003; None;Standard;0.5 Million ; None
81546;Diamond;TOM PETTY & THE HEARTBREAKERS;GREATEST HITS;November 13, 2003;INTERSCOPE;ALBUMMORE DETAILS ;November 16, 1993; None;Standard;12 Million ;ROCK
90557;Platinum;VINCE GILL;SOUVENIRS;November 13, 2003;MCA NASHVILLE;ALBUMMORE DETAILS ;November 20, 1995;SOLO;Standard;3 Million ; None
74534;Platinum;ELVIS PRESLEY;A LITTLE LESS CONVERSATION;November 13, 2003;LIDROCK;VIDEO SINGLEMORE DETAILS ;October 3, 2003;SOLO;Standard;0.3 Million ; None
76331;Gold;BETTE MIDLER;BETTE SINGS THE ROSEMARY CLOONEY SONGBOOK;November 12, 2003;COLUMBIA;ALBUMMORE DETAILS ;September 30, 2003;SOLO;Standard;0.5 Million ; None
84182;Gold;KIDZ BOP KIDS;KIDZ BOP 4;November 12, 2003;RAZOR & TIE;ALBUMMORE DETAILS ;August 12, 2003;GROUP;Standard;0.5 Million ; None
89580;Gold;SEAL;SEAL IV;November 10, 2003;SIRE;ALBUMMORE DETAILS ;September 5, 2003;SOLO;Standard;0.5 Million ; None
84711;Platinum;DIDO;LIFE FOR RENT;November 10, 2003;ARISTA;ALBUMMORE DETAILS ;September 30, 2003;SOLO;Standard;2 Million ; None
85712;Gold;STATIC-X;MACHINE;November 10, 2003;WARNER BROS.;ALBUMMORE DETAILS ;May 22, 2001;GROUP;Standard;0.5 Million ; None
77566;Platinum;LUDACRIS;CHICKEN & BEER;November 10, 2003;DEF JAM SOUTH;ALBUMMORE DETAILS ;October 7, 2003;SOLO;Standard;2 Million ; None
107302;Platinum;MARTINA MCBRIDE;WHITE CHRISTMAS;November 10, 2003;RCA NASHVILLE;ALBUMMORE DETAILS ;September 29, 1998;SOLO;Standard;1 Million ;COUNTRY
92640;Gold;SOUNDTRACK;THE LORD OF THE RINGS: THE TWO TOWERS;November 10, 2003;REPRISE;ALBUMMORE DETAILS ;December 10, 2002; None;Standard;0.5 Million ; None
79200;Gold;YOUNGBLOODZ;DRANKIN PATNAZ;November 7, 2003;ARISTA;ALBUMMORE DETAILS ;August 26, 2003;DUO;Standard;0.5 Million ; None
92383;Platinum;DMX;THE GRAND CHAMP;November 7, 2003;DEF JAM RECORDS;ALBUMMORE DETAILS ;September 16, 2003;SOLO;Standard;1 Million ; None
93006;Gold;REBA MC ENTIRE;THE SECRET OF GIVING: A CHRISTMAS COLLECTION;November 7, 2003;MCA NASHVILLE;ALBUMMORE DETAILS ;September 21, 1999;SOLO;Standard;0.5 Million ; None
85901;Platinum;MARTINA MCBRIDE;MARTINA;November 7, 2003;RCA NASHVILLE;ALBUMMORE DETAILS ;September 30, 2003;SOLO;Standard;2 Million ; None
90424;Platinum;ALICIA KEYS;SONGS IN A MINOR;November 7, 2003;J RECORDS;ALBUMMORE DETAILS ;June 26, 2001;SOLO;Standard;6 Million ; None
98698;Gold;THIRD DAY;OFFERINGS II: ALL I HAVE TO GIVE;November 7, 2003;ESSENTIAL;ALBUMMORE DETAILS ;March 4, 2003;GROUP;Standard;0.5 Million ;CHRISTIAN/GOSP
93535;Platinum;A PERFECT CIRCLE;THIRTEENTH STEP;November 4, 2003;VIRGIN RECORDS;ALBUMMORE DETAILS ;September 16, 2003;GROUP;Standard;1 Million ; None
84893;Platinum;RASCAL FLATTS;LIVE;November 4, 2003;LYRIC STREET;VIDEO LONGFORMMORE DETAILS ;September 16, 2003;GROUP;Standard;0.2 Million ; None
90714;Platinum;OUTKAST;STANKONIA;November 3, 2003;LAFACE;ALBUMMORE DETAILS ;October 24, 2000;GROUP;Standard;4 Million ; None
87785;Gold;KENNY LOGGINS;OUTSIDE: FROM THE REDWOODS;October 31, 2003;COLUMBIA;ALBUMMORE DETAILS ;August 17, 1993;SOLO;Standard;0.5 Million ; None
83686;Platinum;JENNIFER LOPEZ;J. LO;October 31, 2003;EPIC;ALBUMMORE DETAILS ;January 23, 2000;SOLO;Standard;4 Million ; None
97084;Platinum;BOB DYLAN;THE ESSENTIAL BOB DYLAN;October 31, 2003;COLUMBIA/LEGACY;ALBUMMORE DETAILS ;October 31, 2000;SOLO;Standard;2 Million ; None
84531;Platinum;BOB MARLEY & THE WAILERS;LEGEND;October 29, 2003;ISLAND VIDEO;VIDEO LONGFORMMORE DETAILS ;February 19, 1991;GROUP;Standard;0.1 Million ; None
89088;Gold;RANDY TRAVIS;RISE AND SHINE;October 28, 2003;WORD;ALBUMMORE DETAILS ;October 15, 2002;SOLO;Standard;0.5 Million ; None
95683;Gold;ERYKAH BADU;WORLDWIDE UNDERGROUND;October 28, 2003;MOTOWN;ALBUMMORE DETAILS ;September 16, 2003;SOLO;Standard;0.5 Million ; None
85165;Platinum;JOSH GROBAN;LIVE IN CONCERT;October 28, 2003;WARNER BROS.;VIDEO LONGFORMMORE DETAILS ;December 3, 2002;SOLO;Standard;0.6 Million ; None
75693;Platinum;3 DOORS DOWN;AWAY FROM THE SUN;October 28, 2003;UNIVERSAL RECORDS;ALBUMMORE DETAILS ;November 12, 2002;GROUP;Standard;4 Million ; None
73278;Platinum;ALEJANDRO SANZ;NO ES LO MISMO;October 27, 2003;WARNER MUSIC LATINA;ALBUMMORE DETAILS ;September 2, 2003;SOLO;Latin;0.06 Million ; None
73310;Platinum;INTOCABLE;NUESTRO DESTINO ESTABA ESCRITO;October 27, 2003;EMI LATIN;ALBUMMORE DETAILS ;August 4, 2003;GROUP;Latin;0.12 Million ; None
81729;Platinum;ALAN JACKSON;GREATEST HITS, VOLUME II (Disc 1);October 24, 2003;ARISTA NASHVILLE;VIDEO LONGFORMMORE DETAILS ;August 12, 2003;SOLO;Standard;0.1 Million ; None
85010;Platinum;ALLMAN BROTHERS;LIVE AT THE BEACON THEATRE;October 24, 2003;SANCTUARY RECORDS GROUP;VIDEO LONGFORMMORE DETAILS ;September 23, 2003;GROUP;Standard;0.1 Million ; None
84042;Gold;JUSTIN TIMBERLAKE;JUSTIFIED: THE VIDEOS;October 24, 2003;JIVE;VIDEO LONGFORMMORE DETAILS ;September 23, 2003;SOLO;Standard;0.05 Million ; None
90259;Platinum;DAVE MATTHEWS BAND;SOME DEVIL;October 24, 2003;RCA RECORDS;ALBUMMORE DETAILS ;September 23, 2003;GROUP;Standard;1 Million ; None
83478;Gold;DC TALK;INTERMISSION;October 24, 2003;FOREFRONT COMMUNICATIONS;ALBUMMORE DETAILS ;November 9, 2000;GROUP;Standard;0.5 Million ; None
92623;Platinum;NICKELBACK;THE LONG ROAD;October 24, 2003;ROADRUNNER;ALBUMMORE DETAILS ;September 23, 2003;GROUP;Standard;3 Million ; None
90667;Gold;MERCYME;SPOKEN FOR;October 23, 2003;INO RECORDS;ALBUMMORE DETAILS ;September 17, 2002;GROUP;Standard;0.5 Million ; None
73458;Platinum;MANU CHAO;PROXIMA ESTACION: ESPERANZA;October 23, 2003;EMI LATIN;ALBUMMORE DETAILS ;June 5, 2001;SOLO;Latin;0.06 Million ; None
83675;Platinum;VARIOUS;IWORSHIP;October 23, 2003;INTEGRITY;ALBUMMORE DETAILS ;September 1, 2002; None;Standard;1 Million ; None
72952;Platinum;INTOCABLE;LA HISTORIA;October 23, 2003;EMI LATIN;ALBUMMORE DETAILS ;February 11, 2003;GROUP;Latin;0.12 Million ; None
73460;Platinum;AKWID;PROYECTO AKWID;October 22, 2003;UNIVISION RECORDS;ALBUMMORE DETAILS ;June 10, 2003;GROUP;Latin;0.12 Million ; None
102074;Platinum;P!NK;M!SSUNDAZTOOD;October 22, 2003;RCA;ALBUMMORE DETAILS ;November 20, 2001; None;Standard;5 Million ;POP
72651;Platinum;LOS HURACANES DEL NORTE;EN EL TIEMPO;October 22, 2003;UNIVISION RECORDS;ALBUMMORE DETAILS ;June 24, 2003;GROUP;Latin;0.06 Million ; None
93227;Platinum;VARIOUS;THE UP IN SMOKE TOUR;October 17, 2003;EAGLE VISION;VIDEO LONGFORMMORE DETAILS ;December 19, 2000; None;Standard;0.6 Million ; None
92220;Platinum;BARBRA STREISAND;THE ESSENTIAL BARBRA STREISAND;October 17, 2003;COLUMBIA;ALBUMMORE DETAILS ;January 29, 2002;SOLO;Standard;1 Million ; None
90389;Platinum;MAROON 5;SONGS ABOUT JANE;October 17, 2003;OCTONE / J RECORDS;ALBUMMORE DETAILS ;June 25, 2002;GROUP;Standard;4 Million ; None
84871;Platinum;ALISON KRAUSS;LIVE;October 17, 2003;ROUNDER;VIDEO LONGFORMMORE DETAILS ;July 15, 2003;SOLO;Standard;0.1 Million ; None
79987;Platinum;EVANESCENCE;FALLEN;October 17, 2003;WIND-UP RECORDS;ALBUMMORE DETAILS ;March 4, 2003;GROUP;Standard;7 Million ; None
87584;Platinum;TINA TURNER;ONE LAST TIME;October 17, 2003;EAGLE VISION;VIDEO LONGFORMMORE DETAILS ;February 3, 2001;SOLO;Standard;0.1 Million ; None
84336;Platinum;LIL' KIM;LA BELLA MAFIA;October 16, 2003;ATLANTIC;ALBUMMORE DETAILS ;March 4, 2003;SOLO;Standard;1 Million ; None
74563;Gold;DASHBOARD CONFESSIONAL;A MARK, A MISSION, A BRAND, A SCAR;October 14, 2003;VAGRANT RECORDS;ALBUMMORE DETAILS ;August 12, 2003;GROUP;Standard;0.5 Million ; None
76282;Gold;ROBERTA FLACK;BEST OF- SOFTLY WITH THESE SONGS;October 14, 2003;ATLANTIC;ALBUMMORE DETAILS ;June 15, 1993;SOLO;Standard;0.5 Million ; None
89762;Gold;PAUL WILBUR;SHALOM JERUSALEM;October 14, 2003;HOSANNA! MUSIC;VIDEO LONGFORMMORE DETAILS ;October 1, 1995;SOLO;Standard;0.05 Million ; None
93976;Gold;JEFF FOXWORTHY;TOTALLY COMMITTED;October 14, 2003;WARNER BROS.;ALBUMMORE DETAILS ;May 19, 1998;SOLO;Standard;0.5 Million ; None
87027;Gold;DENIS LEARY;NO CURE FOR CANCER;October 14, 2003;A&M;ALBUMMORE DETAILS ;January 12, 1993;SOLO;Standard;0.5 Million ; None
107461;Platinum;JOHN MAYER;HEAVIER THINGS;October 14, 2003;COLUMBIA;ALBUMMORE DETAILS ;September 9, 2003;SOLO;Standard;3 Million ; None
74513;Platinum;FRANK SINATRA;A JOLLY CHRISTMAS FROM FRANK SINATRA;October 14, 2003;CAPITOL;ALBUMMORE DETAILS ;January 1, 1957;SOLO;Standard;1 Million ; None
81261;Gold;JEFF FOXWORTHY;GREATEST BITS;October 14, 2003;WARNER BROS.;ALBUMMORE DETAILS ;October 12, 1999;SOLO;Standard;0.5 Million ; None
89984;Gold;FRANK SINATRA;SINATRA 80TH - LIVE IN CONCERT;October 14, 2003;CAPITOL;ALBUMMORE DETAILS ;January 1, 1981;SOLO;Standard;0.5 Million ; None
80681;Platinum;JOE SATRIANI;G3: LIVE IN CONCERT;October 9, 2003;EPIC;VIDEO LONGFORMMORE DETAILS ;May 23, 2000;SOLO;Standard;0.1 Million ; None
76775;Gold;INSANE CLOWN POSSE;BOOTLEGGED IN L.A.;October 8, 2003;PSYCHOPATHIC RECORDS;VIDEO LONGFORMMORE DETAILS ;August 26, 2003;GROUP;Standard;0.05 Million ; None
74160;Platinum;NITTY GRITTY DIRT BAND;20 YEARS OF DIRT: BEST OF NITTY GRITTY DIRT BAND;October 6, 2003;WARNER BROS.;ALBUMMORE DETAILS ;May 19, 1986;GROUP;Standard;1 Million ; None
79964;Platinum;FAITH HILL;FAITH;October 6, 2003;WARNER BROS.;ALBUMMORE DETAILS ;April 21, 1998;SOLO;Standard;6 Million ; None
75047;Gold;AMERIE;ALL I HAVE;October 3, 2003;COLUMBIA;ALBUMMORE DETAILS ;July 30, 2002;SOLO;Standard;0.5 Million ; None
81384;Platinum;HANK WILLIAMS, JR.;GREATEST HITS;October 2, 2003;CURB;ALBUMMORE DETAILS ;September 17, 1982;SOLO;Standard;5 Million ; None
77523;Platinum;SOUNDTRACK;CHICAGO;October 2, 2003;EPIC;ALBUMMORE DETAILS ;January 14, 2003; None;Standard;2 Million ; None
91778;Gold;FRANK SINATRA;THE BEST OF THE CAPITOL YEARS;October 2, 2003;CAPITOL;ALBUMMORE DETAILS ;April 30, 1953;SOLO;Standard;0.5 Million ; None
77011;Platinum;CHRIS ROCK;BRING THE PAIN;October 2, 2003;DREAMWORKS;VIDEO LONGFORMMORE DETAILS ;December 3, 1996;SOLO;Standard;0.2 Million ; None
88977;Gold;MANA;REVOLUTION DE AMOR;October 2, 2003;WARNER MUSIC LATINA;ALBUMMORE DETAILS ;August 20, 2002;GROUP;Latin;0.24 Million ; None
85485;Platinum;MARY J. BLIGE;LOVE & LIFE;October 2, 2003;GEFFEN;ALBUMMORE DETAILS ;August 26, 2003;SOLO;Standard;1 Million ; None
79654;Platinum;THE BEACH BOYS;ENDLESS SUMMER;September 30, 2003;CAPITOL;ALBUMMORE DETAILS ;June 24, 1974;GROUP;Standard;3 Million ; None
74194;Platinum;GEORGE STRAIT;20TH CENTURY MASTERS - THE MILLENNIUM COLLECTION;September 30, 2003;MCA NASHVILLE;ALBUMMORE DETAILS ;March 26, 2002;SOLO;Standard;1 Million ; None
83424;Gold;MARY MARY;INCREDIBLE;September 30, 2003;COLUMBIA;ALBUMMORE DETAILS ;July 16, 2002;DUO;Standard;0.5 Million ; None
85744;Platinum;THE BEACH BOYS;MADE IN THE U.S.A.;September 30, 2003;CAPITOL;ALBUMMORE DETAILS ;June 27, 1986;GROUP;Standard;2 Million ; None
90837;Platinum;THE BEACH BOYS;STILL CRUISIN';September 30, 2003;CAPITOL;ALBUMMORE DETAILS ;August 16, 1989;GROUP;Standard;1 Million ; None
73745;Platinum;GRUPO CONTROL;TODO BAJO CONTROL;September 30, 2003;EMI LATIN;ALBUMMORE DETAILS ;March 14, 2002;GROUP;Latin;0.06 Million ; None
93692;Gold;LYNYRD SKYNYRD;THYRTY: THE 30TH ANNIVERSARY COLLECTION;September 30, 2003;UTV;ALBUMMORE DETAILS ;August 12, 2003;GROUP;Standard;0.5 Million ; None
73782;Platinum;JUANES;UN DIA NORMAL;September 29, 2003;UNIVERSAL MUSIC LATINO;ALBUMMORE DETAILS ;May 21, 2002;SOLO;Latin;0.36 Million ; None
81700;Platinum;ALAN JACKSON;GREATEST HITS, VOL. II;September 29, 2003;ARISTA NASHVILLE;ALBUMMORE DETAILS ;August 12, 2003;SOLO;Standard;6 Million ; None
78487;Platinum;BEYONCE;DANGEROUSLY IN LOVE;September 26, 2003;COLUMBIA;ALBUMMORE DETAILS ;June 17, 2003;SOLO;Standard;4 Million ; None
93124;Diamond;BILLY JOEL;THE STRANGER;September 26, 2003;COLUMBIA;ALBUMMORE DETAILS ;September 22, 1977;SOLO;Standard;10 Million ; None
79453;Platinum;THE BLACK EYED PEAS;ELEPHUNK;September 25, 2003;A&M;ALBUMMORE DETAILS ;June 24, 2003;GROUP;Standard;2 Million ; None
94459;Gold;BOW WOW;UNLEASHED;September 25, 2003;COLUMBIA;ALBUMMORE DETAILS ;August 19, 2003;SOLO;Standard;0.5 Million ; None
86345;Gold;MYA;MOODRING;September 25, 2003;INTERSCOPE;ALBUMMORE DETAILS ;July 22, 2003;SOLO;Standard;0.5 Million ; None
102078;Platinum;LINKIN PARK;METEORA;September 24, 2003;WARNER BROS. RECORDS;ALBUMMORE DETAILS ;March 25, 2003;GROUP;Standard;7 Million ;ALTERNATIVE
90970;Platinum;FABOLOUS;STREET DREAMS;September 22, 2003;ELEKTRA;ALBUMMORE DETAILS ;March 4, 2003;SOLO;Standard;1 Million ; None
92755;Gold;THE NEPTUNES;THE NEPTUNES PRESENT....CLONES;September 22, 2003;ARISTA;ALBUMMORE DETAILS ;August 19, 2003;DUO;Standard;0.5 Million ; None
74896;Platinum;BOB SEGER & THE SILVER BULLET BAND;AGAINST THE WIND;September 22, 2003;CAPITOL;ALBUMMORE DETAILS ;February 1, 1980;GROUP;Standard;5 Million ; None
86973;Platinum;BOB SEGER & THE SILVER BULLET BAND;NIGHT MOVES;September 22, 2003;CAPITOL;ALBUMMORE DETAILS ;October 1, 1976;GROUP;Standard;6 Million ; None
85089;Platinum;BOB SEGER & THE SILVER BULLET BAND;LIVE BULLET;September 22, 2003;CAPITOL;ALBUMMORE DETAILS ;April 1, 1976;GROUP;Standard;5 Million ; None
87007;Platinum;BOB SEGER & THE SILVER BULLET BAND;NINE TONIGHT;September 22, 2003;CAPITOL;ALBUMMORE DETAILS ;September 1, 1981;GROUP;Standard;4 Million ; None
92965;Platinum;BRUCE SPRINGSTEEN;THE RIVER;September 22, 2003;COLUMBIA;ALBUMMORE DETAILS ;October 10, 1980;SOLO;Standard;5 Million ; None
85330;Gold;JETHRO TULL;LIVING WITH THE PAST;September 22, 2003;FUEL 2000;VIDEO LONGFORMMORE DETAILS ;May 14, 2002;GROUP;Standard;0.05 Million ; None
91166;Platinum;SANTANA;SUPERNATURAL LIVE;September 22, 2003;ARISTA;VIDEO LONGFORMMORE DETAILS ;September 12, 2000;GROUP;Standard;0.3 Million ; None
77954;Diamond;NORAH JONES;COME AWAY WITH ME;September 22, 2003;BLUE NOTE;ALBUMMORE DETAILS ;February 26, 2002;SOLO;Standard;10 Million ; None
76501;Platinum;MILES DAVIS;BITCHES BREW;September 22, 2003;COLUMBIA;ALBUMMORE DETAILS ;August 19, 1969;SOLO;Standard;1 Million ; None
94200;Gold;WHITNEY HOUSTON;TRY IT ON MY OWN;September 22, 2003;ARISTA;VIDEO SINGLEMORE DETAILS ;May 20, 2003;SOLO;Standard;0.025 Million ; None
87195;Gold;SANTANA;NOTHING AT ALL;September 22, 2003;ARISTA;VIDEO SINGLEMORE DETAILS ;May 20, 2003;GROUP;Standard;0.025 Million ; None
76091;Platinum;BOB SEGER & THE SILVER BULLET BAND;BEAUTIFUL LOSER;September 22, 2003;CAPITOL;ALBUMMORE DETAILS ;June 1, 1974;GROUP;Standard;2 Million ; None
76590;Platinum;BOB DYLAN;BLONDE ON BLONDE;September 22, 2003;COLUMBIA;ALBUMMORE DETAILS ;July 1, 1966;SOLO;Standard;2 Million ; None
85449;Gold;AVRIL LAVIGNE;LOSING MY GRIP;September 22, 2003;ARISTA;VIDEO SINGLEMORE DETAILS ;May 20, 2003;SOLO;Standard;0.025 Million ; None
83699;Platinum;CHINGY;JACKPOT;September 12, 2003;CAPITOL;ALBUMMORE DETAILS ;July 15, 2003;SOLO;Standard;2 Million ; None
85325;Gold;STEVE MILLER BAND;LIVING IN THE USA;September 11, 2003;CAPITOL;ALBUMMORE DETAILS ;January 1, 1973;GROUP;Standard;0.5 Million ; None
93596;Gold;NICKEL CREEK;THIS SIDE;September 11, 2003;SUGAR HILL RECORDS;ALBUMMORE DETAILS ;August 13, 2002;GROUP;Standard;0.5 Million ; None
91463;Diamond;PEARL JAM;TEN;September 11, 2003;EPIC;ALBUMMORE DETAILS ;August 20, 1991;GROUP;Standard;13 Million ; None
87564;Platinum;FOO FIGHTERS;ONE BY ONE;September 10, 2003;RCA RECORDS;ALBUMMORE DETAILS ;October 22, 2002;GROUP;Standard;1 Million ; None
87284;Platinum;VARIOUS;NOW THAT'S WHAT I CALL MUSIC!, VOL. 13;September 9, 2003;UTV;ALBUMMORE DETAILS ;July 22, 2003; None;Standard;1 Million ; None
95692;Platinum;VARIOUS;WORSHIP TOGETHER:I COULD SING OF YOUR LOVE FOREVER;September 9, 2003;WORSHIP TOGETHER;ALBUMMORE DETAILS ;January 16, 2003; None;Standard;1 Million ; None
76925;Platinum;STAIND;BREAK THE CYCLE;September 8, 2003;ELEKTRA;ALBUMMORE DETAILS ;May 8, 2001;GROUP;Standard;5 Million ; None
79310;Platinum;SEAN PAUL;DUTTY ROCK;September 8, 2003;ATLANTIC;ALBUMMORE DETAILS ;November 12, 2002;SOLO;Standard;2 Million ; None
74517;Gold;SOUNDTRACK;A KNIGHT'S TALE;September 8, 2003;COLUMBIA;ALBUMMORE DETAILS ;May 8, 2001; None;Standard;0.5 Million ; None
82543;Platinum;GEORGE STRAIT;HONKYTONKVILLE;September 8, 2003;MCA NASHVILLE;ALBUMMORE DETAILS ;June 10, 2003;SOLO;Standard;1 Million ; None
90514;Platinum;THE BEACH BOYS;SOUNDS OF SUMMER: THE VERY BEST OF THE BEACH BOYS;September 4, 2003;CAPITOL;ALBUMMORE DETAILS ;June 10, 2003;GROUP;Standard;3 Million ; None
84234;Platinum;LIL' JON & THE EASTSIDE BOYZ;KINGS OF CRUNK;September 4, 2003;TVT;ALBUMMORE DETAILS ;October 29, 2002;GROUP;Standard;2 Million ; None
